pH,TDS,Turbidity,Potability,Temp_C,Arsenic_ppb,Lead_ppb
8.526169869777789,11837.12335960845,5.083014141516923,0,21.878869127387038,3.465670960822253,7.961051843667992
8.490571562027739,22989.79638994664,3.875556805136775,0,24.99149327007713,59.01013461529756,47.14391290825539
8.858401531200467,9624.300462110114,5.525726338121716,0,29.185764700249628,6.501202821055147,5.628193280189353
6.09815652147278,27776.901051693392,3.9773623643299727,0,23.502575191670676,15.698278177253117,47.13804222277076
8.41997068212899,13237.989604570806,3.962478314282775,0,23.37984157967155,1.1786925927933405,2.9482946588498775
7.875895135481787,12710.249451611751,4.238589203481521,0,27.018603070168233,2.001564212906989,3.7670686940562
7.725332908074757,36477.73811241909,3.7248367036447,0,25.2898893258132,5.089002008135586,2.586182908699996
3.388090610523891,20230.125576951767,2.798600948267049,0,24.435256473082834,51.23927382932197,72.82332299552989
7.183825723393187,14100.968986979937,4.597165511526862,0,25.52628814217772,4.132035551405158,5.284824315864146
10.111976704648654,15331.302691753155,3.425763242173682,0,25.633998774363764,5.750049607330173,5.363880211643089
6.877456932576713,27433.587294151766,3.827650071735445,0,23.085484724534293,6.337333158400256,5.730808915636465
8.550875469289338,28918.419953077177,3.772886607458768,0,31.30437006283755,2.112983772834909,8.351093870498069
10.308477656813704,27653.235184410696,3.285077052469842,0,26.242984230951922,3.9375702737993175,5.775061046665715
7.371085073209565,24913.83716589005,4.4125895367028125,0,26.158653718384407,7.214944480750128,6.687669684753597
6.506487766502467,17087.076901837234,3.5487755887477364,0,28.26320672559325,5.3599303408479715,5.680494538570152
6.643935774662305,10909.194592323076,3.8129529259917896,0,26.355491150245822,58.73511712613459,42.23947947765892
5.033773989751668,34971.80748262682,3.2449484773190638,0,25.315340785186024,3.611808356904125,2.4121170824958913
6.91260756198984,17973.178859011827,2.6122489531921698,0,29.050389523009613,1.9341335241305453,5.967346138892688
7.977635990880497,32170.06916009624,3.552129499701653,0,20.119925792573106,4.001480353190902,6.114193911067846
6.078335836509272,35957.79218259479,4.20158090550856,0,24.03716857370385,16.02834285236291,33.730752034930845
6.242414484103846,28149.41179162288,4.5087050978944845,0,24.573567862876583,147.16733953815486,10.396083807672193
6.063354789891076,14775.14559575291,3.4673369148168574,0,23.561250697802876,140.88478610703277,18.0083690266018
8.129585513966727,27834.21769634046,3.3625371351987914,0,28.398250328813205,1.22197706489343,1.8488224655035363
9.56240594378952,13041.829140394102,3.7627198370300334,0,28.095124574718614,3.343700315320465,3.991006074303364
8.167792632308252,27141.36290294348,4.289395484098247,0,25.16735247268757,1.0388986343661708,2.090182885073813
6.825467900630395,46140.12684950231,3.027449578045163,0,26.533908542634972,8.604188695928247,5.459594770516244
7.861177700998561,25145.02412478556,4.157656628375073,0,21.52677424888087,2.447173488693907,6.694670625841547
4.965773559644967,21802.74489792894,3.4217668494012576,0,19.961165150257088,7.960383397108065,7.637979743209576
6.207432967614718,13442.603471136694,3.549298841293145,0,25.14021424564567,5.655735886189213,6.527868198070276
9.76925100608684,8471.67738143048,4.636556195256859,0,27.38700243955916,69.02946351567574,35.3653735138822
9.630665479903348,23641.70256530387,4.920091157959163,0,31.080835808190265,3.6509475941819742,6.1271323125837345
7.633570087677555,16312.154973975048,2.927066766886376,0,26.6463269374586,3.8790181753084276,2.203568891619387
5.771199049813688,24909.44400956197,4.688959065495114,0,29.978372007494155,2.342763761297973,7.629386290797868
6.579969329401555,17657.08417649328,4.575931871590866,0,27.443955454253082,6.084369198213181,8.28612332065503
4.80115436807586,13556.734397114704,4.418638131667752,0,26.310554281048965,16.029713337407006,38.08514060937212
6.906992171811655,19991.23914904896,2.124759352216301,0,19.573387944660148,5.210877062568884,8.932223310293516
7.726134807902507,21667.86874132637,3.72063690445242,0,21.22114295002909,133.81546091741745,35.265072687140844
8.927078148301744,22821.254376566587,4.60186095914794,0,22.26081979944119,1.7929802379882753,5.151244700089359
6.208015539719022,17358.796365042126,4.334615732320451,0,24.883830134124302,6.206752735806069,7.936436623453612
6.128425635295917,9615.832709692548,4.633823861920798,0,26.025907341481457,1.3183044538038233,3.8515304598383366
7.308048848275572,14600.539521891906,3.696119711501417,0,23.990615012466552,2.2154617792321174,1.0298241535646042
8.640886408909486,26473.71323896156,5.2631015720413785,0,29.269755878648972,7.482114169248753,4.9427040613146875
8.153210075272153,10280.92949674048,2.905788134056523,0,32.57807126980582,69.89470139968151,40.88638190995207
8.293720110388866,35216.385970173644,3.954715282670768,0,26.950052057627953,2.5334620903327885,1.1499592308228035
7.83097634338162,7695.063934702985,4.588784656948855,0,24.492701472021356,5.449720023704224,7.554338352779642
4.430281211546542,28862.257169818786,4.384565155637755,0,19.229063384953655,5.380929943335628,7.068973283005428
7.240739638887768,23783.09955637777,3.556297467154506,0,24.538467146840283,6.6301534344476805,8.19886983399418
6.867301321799131,24112.15347052457,3.8235950398688825,0,24.73154429614866,7.107820984274105,6.205247535075791
6.129637014813746,30989.94841451828,4.615886181275908,0,23.00550007714206,7.316371694180165,2.608767185719378
7.917049443177883,27192.28056064627,3.659484624888592,0,28.97242638812689,2.7304354079226716,7.689263276461216
6.511618075241813,29136.814623869737,4.850433707754168,0,23.077355299208246,101.52497714173167,54.59084346464324
5.32381558430839,37625.75267985834,2.8807218458729342,0,26.16137957372022,7.067557150249948,1.94387088560857
6.769572868656792,11067.181147840996,5.220540269610252,0,18.81499888358591,7.727467241168198,2.468433553971072
5.877974040440475,13652.293199392612,4.0322595038243865,0,25.984948804420505,51.750594799504555,64.1550944456172
6.340027628047595,45222.50666548316,3.6860013242472816,0,27.611148554114013,3.746429712625944,4.893058622312018
5.653506134793232,16462.460086163886,5.198985503613217,0,28.66120176871879,2.1198618804106193,3.579281602158817
6.6260121840753055,25839.894103711547,4.194313129305396,0,23.88727595280983,4.204151696888934,4.998124919307228
7.793833572993554,18344.680360836188,4.172935335264329,0,22.793919381771133,8.302841757390631,4.422525237065823
7.362736501949787,16268.44860625852,4.408513182397498,0,24.519398687958926,125.46200603197794,72.37101449413035
9.32030544529501,16002.138319545113,4.20580973235456,0,23.38257687311466,1.6679070631631703,3.274902769573438
3.719791644371925,23590.93212865605,2.7183977338802885,0,30.050263260661744,6.1825672867735975,3.9427198229709166
9.868877880662472,15326.855914122048,3.355489790912581,0,22.015973765307443,4.159445625431427,3.268811610714864
4.126528715100222,11215.945901592888,4.460200983755287,0,19.10598314156498,6.18769029003357,6.669834054360004
5.970035656942926,16324.115196182343,5.428674071623728,0,25.893160942226107,118.2173495586991,32.12752885957024
8.369154353699956,12975.9003341113,3.629749330548915,0,25.473337007715877,5.635625884134697,6.602513845701711
7.895469245942458,7769.616118841751,4.236947299515631,0,25.64690201448384,6.928858201077069,4.453899281787127
7.947485785725746,34440.77343351387,3.700853839705055,0,24.541291615026108,7.806355588265761,3.444621319456825
10.026159156427404,14962.177833160747,4.182277581713326,0,21.087271335500617,3.713252245538569,4.526599069881002
6.48819323961521,34864.42789348474,4.592073570820997,0,21.216993007026964,4.898918775951452,5.627067816928467
5.869736755337525,22244.218235890683,4.689315047790611,0,20.810866253697103,1.0985658161225196,8.967062082264704
5.304142660215901,25299.51155745438,4.165723663998691,0,19.66388903597317,3.0869617051425164,8.205110165795693
7.0861684008433095,4304.492483085919,3.4165397533412,0,28.245276074318856,4.643735522347555,2.076119381871318
7.95776834399615,17162.398420975343,3.4507458924446017,0,22.67511593699306,21.61656364737508,49.85332245512143
8.875642278454443,28487.7085978243,4.006991558563305,0,28.118326697037084,7.725135323875058,1.076613868370372
6.613709117641848,25648.569496257434,3.539771111373992,0,21.659075980557542,8.784850379107032,3.3260772976714703
7.735705021751655,16723.97724364579,2.1486115361452747,0,17.024599764619342,7.552972696800878,2.9891880774576354
9.925041328429108,10704.6031822988,4.703803488576944,0,25.605580217103416,38.88129456083069,77.66303055588158
9.002583109651113,19523.12486468928,4.904837414733298,0,31.5032063508581,41.7321432512941,66.0519535433616
5.095766464935885,26307.29845475983,4.352193469514868,0,26.291470549097948,1.7395582037610628,7.029929662541385
8.594677108362674,23220.120613390383,4.754072499317674,0,28.079020274482094,3.162622237436514,6.42620320923768
7.083779060507377,8580.245561280903,3.887680684530791,0,20.58469208300934,1.1074163140761693,2.490442298375603
7.682872498072526,12105.721934269564,3.778606787628922,0,22.84531561332095,138.90430274633133,12.341551202823666
4.443238899143103,25008.53224756482,3.268324835835596,0,27.798443109128918,141.89579460540176,53.72684007390765
6.978664262373817,23114.446075687887,4.766943236072579,0,23.819180870478522,5.891636204759014,2.504895372079152
6.623613565745125,17167.301297022455,2.9151659507443948,0,24.684889199670952,8.001163539518437,7.939670199760477
3.664710561719395,28102.75662504674,3.3161576568421625,0,24.264210206456436,6.6330526251540896,2.381260513093312
4.814135620889671,17650.405049112054,5.190851804612128,0,25.842367095138314,83.03835219856747,50.69046574657405
7.436782609345538,28544.61628698039,3.727663719207471,0,25.477922480007656,6.07556282920942,6.839664368439815
4.723312573250525,22833.192041516584,3.917586695104175,0,23.911418033801144,6.761653958695657,7.433617170309158
9.380658050788323,15156.78983399899,4.034349047158281,0,30.999216144161778,6.368199444057022,1.9631489411293002
7.810144933196836,20418.88992581832,4.033773709343139,0,31.695230571253887,3.8712709238549685,1.0224575659072874
9.406325752898285,27948.58944543105,3.097277957477165,0,23.44528223730447,122.69731521607493,53.57635809606957
6.32125931522299,8532.139516959518,4.5014572038139855,0,25.543235970325256,6.03343089724911,3.7982113243949387
6.581878201548969,37169.44440353849,4.201662864465836,0,22.810014787084523,2.5823878352723284,5.569036642777738
6.755145901551625,18536.69864747702,5.162729749397485,0,28.932179736309543,14.44537771638699,41.754720529387356
9.445129837868656,13168.529155675998,3.8751652466165463,1,30.283475979536355,4.136495111964762,3.329925270175219
9.024845037417505,19859.67647580388,3.985250505743576,1,26.663481549275765,6.143786486302386,6.33327098241845
6.800119090315878,39143.40332881009,3.854939899721073,1,25.030047808249844,0.7231127862206392,5.503493335200127
7.174135162807995,20401.1024614714,3.939895656598684,1,26.657123468741055,6.881168002216708,0.9601366143551705
7.657991236998258,14245.78912129943,2.437296287559579,1,28.57710876964121,7.86797779829747,4.903799706280764
8.322986672402298,28049.646283166327,4.052135727552661,1,29.43049131378975,4.637425218325971,3.425641867400883
9.80272078232571,27357.456744580348,2.764633881427262,1,27.11206518681831,3.122307174632996,3.6191482895941642
6.101955230748901,15976.926225079347,3.5355963295430235,1,28.738577119851048,7.581029120835356,6.68487924888264
4.997770601283687,26849.194735446832,3.4046329060198497,1,25.307348483460377,3.5444120494503495,3.6119057686139047
4.815766790717072,16392.135068872325,4.37522381127182,1,25.5874652268931,1.288418258399101,3.606172642613566
6.548020558130832,25508.38694882565,3.6118603716661046,1,22.84417817489866,0.44539240378900646,0.27980981424017065
6.618010905584669,19598.86073972567,4.437695749140042,1,26.460685170599128,1.5132814445025753,2.443803175950557
7.788054732605206,29879.06014610585,3.3687572170739832,1,28.961879918454336,7.358997662272748,1.5976508643916216
5.191834327140628,14866.103863221915,3.859800939300224,1,25.676731856345267,4.430691942026778,0.3169606799093908
6.869638941459091,21728.821295296457,4.72670245351097,1,30.864265219114976,6.775154686834446,1.705530706626383
9.058628424072683,15737.46893784722,3.652134470079709,1,23.976420847779302,6.612431878473292,0.5528559919962688
7.29188832527326,27784.04848396934,5.328712788466374,1,20.04512415928261,2.8764375238507895,3.2361194261197053
7.275908773683996,22644.766347518867,5.062297798479729,1,22.728281746843223,5.318222941601976,5.953679584301284
6.512737123980129,22475.046873480987,4.612963629350583,1,22.182199752650483,4.095761250221596,0.22364307494935495
7.207886781343905,35804.29261340407,3.762741072399466,1,27.08277343042317,5.692872243996749,5.090221325784773
5.324941855611651,35344.658047005905,4.427137925692965,1,28.56176754656591,5.804769300967127,2.1296890111510067
7.082300649174803,29846.719056712125,3.485577388223123,1,23.799737622875604,4.902894088693279,2.3211797806025314
10.761897799889317,25999.953669432594,4.661798516052168,1,28.994263701055512,5.364378227868179,2.249278706318729
6.286806948436977,13777.37619108904,4.1048632751894125,1,19.547733895121432,4.80212816308308,3.413126931445307
9.79455869937693,20682.73174245486,2.9454187377034105,1,28.530408998526198,6.608665121142708,6.153195657524288
8.210443565143713,13933.085360107943,4.976055159693945,1,20.94815226737252,3.460902238196199,4.347460453767146
10.356118827208377,48621.56395153603,4.201849441297085,1,22.90801971341816,4.412271704824072,1.293787006644661
7.958984291884183,23625.813886131746,4.698007916123446,1,22.27456440042671,2.5882016426976504,1.4800454851525047
6.552847474374976,34006.42073313584,4.687986155246704,1,29.83691875877385,0.24050489397792693,2.9398258592600297
7.628552723143854,26244.036907954305,4.182057147919716,1,29.731782674071898,3.404581282286195,1.869499824822417
4.790840540243071,17862.3690025893,3.258858945031528,1,23.8154192456011,7.380816192385664,2.6381613059084676
7.710959938844849,6552.626314154267,4.288946820394494,1,24.850920715063793,2.3135743522288075,2.046666940350789
8.291299005968142,20008.13495738684,3.4247019206523897,1,27.48886945138009,5.739879283558351,3.8363815561455574
9.032660579144682,15618.170247930504,4.927218272272612,1,24.604890537373187,0.8987412851143473,0.34989851799380134
7.129424730462989,25840.578887671327,3.418610802866979,1,22.95818442656476,7.2922823567793005,5.186466906296418
8.075494507899103,29483.601853899763,3.682919645453329,1,27.337381261434388,4.262842394385844,5.382776714772076
10.04967371845643,11557.032038390476,5.133477823277881,1,23.555362342294014,0.7237394228023551,1.2889407760683045
5.667650646643197,16953.89873630931,3.633213756490487,1,26.913584647373295,3.007765436793524,2.212451057836179
6.795469009842269,15300.838671098294,5.163088153779066,1,28.88925842692014,1.8114269973614243,6.393016781357654
10.041027974912506,16266.434445278892,3.8075626058306695,1,22.042579424757903,3.5275884363402357,0.39384269311328934
7.296037733901175,36043.70663776605,4.168526117629012,1,27.468906589881993,1.9293919359157206,1.6745937305251952
5.862641232845869,44069.27215787578,5.507420939572829,1,20.840192992126237,7.374258574041062,3.041942283530542
7.29214180515922,33991.65156687047,4.466912564165001,1,20.71393557245176,3.6521114967698014,3.955153259172131
7.821970940156012,23318.18797602001,3.532958335149624,1,24.856762302400448,0.1332303478233034,3.2939862844181977
11.301793996392291,39227.61945662096,3.309580397460676,1,26.822850873064002,1.0832569198094186,3.5062426240233697
9.161088612884836,26618.05963677565,4.888061137333914,1,21.217337303425182,3.3718673826607493,5.235611371024888
7.798453676201213,32704.569285770576,4.107267203260775,1,25.01937602620524,3.97440338714489,2.450317650054415
5.564342490630351,11245.735766690404,2.2859878491983503,1,18.73787113017741,0.9308472020699291,0.3574126517295797
7.88659122732868,38852.029635921295,4.589983507854727,1,20.865114870112556,6.945637131910985,0.9683440627006835
9.597191856878178,21153.322826848344,5.145152870605282,1,25.539184829069914,4.264003155379685,0.3211953042103083
6.9642259425787305,29957.191215399744,3.9904375721644056,1,27.485236051315002,5.127212925723383,3.7487380257728953
7.672909522943807,22989.351184203028,4.268227481536438,1,25.897572175672774,2.06265881846847,3.986543498733017
5.382489039471649,18189.394980182748,4.173330283253801,1,28.519740043523832,0.5040691057440765,4.392626414794285
7.022952113429302,15978.355249095192,4.971907098518464,1,25.751459908564314,6.903149898623733,3.138513947726813
10.026223807942117,25510.09729821465,3.736228470573536,1,28.910286965877784,0.37844501905713424,3.096154653185012
5.500186640904189,21082.85204428116,4.178478951476263,1,23.984241968053478,4.363175710861079,5.531421193592182
7.54370046605691,19116.01208412308,3.630536578397464,1,21.664579002601332,2.7701413668589794,4.468702896193926
6.848331559049443,12837.506062969442,4.396604556065476,1,22.501228319651545,5.290277112180562,4.062131448866394
5.9102517293372046,15244.846394587465,3.660922907594773,1,24.027481354160955,1.18779083913779,5.688950515161309
9.567822726280443,38787.46270509904,4.197919054995084,1,28.886711245356935,5.01380567881511,0.119554372585825
4.296247023728075,19672.48721317725,4.16332898150423,1,28.22259887476538,5.588033666886426,6.4335955444792186
8.52966934763357,18203.730028658225,3.776040837433535,1,29.48451384892243,1.9297680525631231,1.5433422910294887
8.065339036104211,21366.283597986225,3.75639170748219,1,25.727533229645914,7.636083109389061,6.206990255168593
9.158445163262003,15797.030395803244,4.525236730798256,1,28.644173424627002,2.222230891157457,5.91533437022281
8.848586282929045,32033.332018857272,4.014681857976119,1,26.15260554096094,5.394160951522984,1.6202795370025298
9.495456381941786,18088.354849646388,4.168541279325788,1,23.547492233586077,6.026410736762039,4.4995496823836785
8.052893916459475,9025.07935959796,3.6348445415750232,1,28.070048824229616,2.6451070699450843,1.6501037782075727
6.425873866275697,11965.396508460652,3.731936502753873,1,25.58724742087152,5.351437524423686,2.569716183198429
7.757269665668284,25259.780548961884,4.165432285611471,1,25.668981404745477,1.9614384651567762,3.204901837197165
5.117390302624234,30914.111579007564,3.9371884418353353,1,30.82429604165554,0.20513209296093096,3.644576580151134
7.481535362094441,12088.41645033494,4.262065436945668,1,23.059368572735266,2.8393470377781567,1.7415003428813722
7.063646975622253,17941.811255910274,3.395866240165589,1,21.651344418747453,7.464066540192426,2.2865366647690353
6.87645104288265,21979.031670782228,4.54534092739007,1,24.49869259574297,0.563031457985026,1.752221975745505
4.812433652167467,11465.575643229397,3.020995900341481,1,24.69959954208777,6.541706170488648,0.6596778417586154
4.78886106249815,28174.620516250765,2.8968521864425583,1,26.03314992187436,3.3193016212769835,6.215754995476105
6.505872509363588,29534.690291753457,4.497528596739858,1,27.872236942781303,0.587224203341348,0.710461894214475
5.628406919430697,28334.49193746651,5.050683115260018,1,18.934856818033936,5.843865192529083,6.5972931935443295
5.966000488790355,17350.05853092619,4.177139265761123,1,20.82831248220348,5.341483972097652,3.170140381110403
6.3194315449597305,36278.71830879708,2.6531266883388063,1,29.89280653213301,7.877956135261549,4.160070843214285
5.991283475366895,29983.116007036537,4.840562301475423,1,23.360421399477755,5.790650232191785,2.963210997854154
10.272444272154384,18894.852393690708,3.179884727399671,1,18.52556793998796,0.39859715099446236,4.889939664259357
6.105140135043556,45249.44903301682,3.1030898440692822,1,26.1474789455054,0.15716535839193252,4.276077244124421
9.443358884146123,20438.2246900842,3.4866464085132063,1,21.20764412553479,5.30298504847955,4.554121023149781
6.887414371129534,29189.13672090755,4.564188355184362,1,30.091073789050267,7.170329438086516,4.6557962068506145
6.512900833266178,25151.41157350047,4.404040364778451,1,19.511139445799,7.125888845393067,0.6386825829140929
5.772718094851822,26124.93141464389,6.494249467472996,1,30.66341165061397,4.339006589903378,1.1391369658142023
9.73956194896991,13623.160062865045,2.568079876725237,1,26.55171003442805,5.556408062600379,5.5619954984965885
5.5419790193089264,20143.06526175514,3.6729759831771327,1,26.059064925310864,5.99691018565637,5.319594434291265
6.448931033409073,13979.165723295524,3.6221955223639024,1,23.25242385355529,1.9338256189708078,6.581120758987089
8.544708661673045,31429.37902924875,2.3181524802481963,1,27.21942325338536,5.303268698305688,3.8942548298315653
6.664003050003359,15902.945275663673,2.227727884059556,1,26.053622901529764,7.363435428355051,6.031070043979841
8.736371210915214,24283.658791140977,3.802116117316719,1,28.827135019535163,2.009491144173372,5.064454246276597
7.146976296126542,16911.20377300041,4.025762215893221,1,25.184081607255457,2.8331264058199586,0.3293909408740494
5.040331692395899,25653.690231044748,3.603325615207352,1,25.346740760573972,2.36482116250989,3.6305382317071118
6.259651602740059,37356.74640137827,4.213405262223435,1,31.090870117523515,0.9259713188854402,5.876247720945222
5.767349596865663,15417.932834388865,3.896090487367949,1,24.431424981925215,5.273016458317076,1.901659286286032
7.0889406421502255,13839.713425986323,5.661104287047449,1,26.928282078179866,6.313922661691491,4.19065122875616
8.029181612754343,19663.46942804372,4.388551011831945,1,25.048923402443442,7.469076632237859,5.9827002036368215
4.72578556493077,20834.294278345147,3.156331419586468,1,24.165744189238175,6.955526056063136,0.5382909596965807
8.195765359895596,10389.542537940964,3.218709224251616,1,22.774399905181244,7.566397900015322,4.29492538650339
6.4437536684450585,25740.412590741085,4.498684931428612,1,26.04743397199038,2.0994265026129617,2.6312235489137445
7.039094321089831,28827.36018562907,4.366031350632882,1,23.58932275019643,3.0242319009335783,2.769677702109547
6.945224092344811,36438.31087570425,4.823082013933822,0,21.18963865942178,5.005424041198037,1.2243161781454992
5.742110407437118,26831.610410687943,3.323069563743198,0,26.65951004767516,2.0025723160521807,1.908261994293329
5.596627849736466,17925.352120318876,5.235111120685716,0,27.77422180538401,8.310509656578343,7.225704751123525
7.350378986684694,26736.08556736884,3.6639221839230154,0,30.524276637267842,148.13920430297853,38.66478653405994
6.262798867453871,31414.525805340723,4.0125175583490025,0,24.756815592227927,3.8213349984433442,4.216952399682194
9.927023723224528,19666.99279150528,4.051733473083127,0,20.878398082263452,1.5820066655572314,3.2399458528673284
4.961352728384606,22229.230089547444,3.902837833888625,0,28.004332111162526,126.99668828176407,16.7072943553556
6.4570975247378914,18340.04680554661,2.637364885184688,0,21.572414629705406,24.34897533231933,62.75027431538615
6.53936951037342,21230.431409205084,4.527364378116469,0,23.183933482438867,47.60266600137564,56.066620299624105
6.252410004649734,23920.25477822358,2.722908160538052,0,24.61147449875511,1.234393042073389,4.660805854993391
7.967344823111111,19384.03743152532,4.069358772118035,0,25.27133175562789,7.429497078784968,2.428339281439454
7.60952119012474,40879.78957260728,3.145842902755236,0,24.6114584264497,5.3589295587352765,4.4084418079683285
6.887863943894864,19947.924178410107,5.454487652366452,0,26.63252306498838,8.775628972215186,8.172368826357037
9.879071257570804,14673.670669338468,4.218831154474738,0,27.915263073548577,5.340075496368702,7.384597808431494
7.638761770450097,18308.50267385409,4.496626599284417,0,24.112226674436613,3.709459076267855,7.957849319423303
6.961891686003921,31101.684276906355,3.4467284598639263,0,26.471478208820166,110.30160953118403,69.99509381204265
8.060609623630814,15489.325660001314,3.6009056695460324,0,25.827567677945265,95.9525298765069,34.8565756888692
